Date,Unnamed: 0,label_1.0_PREDICTION,label_0.0_PREDICTION,label_PREDICTION,THRESHOLD,POSITIVE_CLASS,DEPLOYMENT_APPROVAL_STATUS,Unnamed: 0.1,RAY_feature0,RAY_feature1,QQQ_feature0,QQQ_feature1,T10Y3M_feature0,T10Y3M_feature1,CL1_feature0,CL1_feature1,HG1_feature0,HG1_feature1,GC1_feature0,GC1_feature1,XAG_feature0,XAG_feature1,VNQ_feature0,VNQ_feature1,EURtoUSD_feature0,EURtoUSD_feature1,EEM_feature0,EEM_feature1,VIX_feature0,VIX_feature1
2019-01-15,10,0.0124446005,0.9875553995,0.0,0.5,1.0,APPROVED,10,1.070253089355196,1.0955767103924476,1.3790131393020797,0.7697617958554016,0.8553751855350573,1.15746818623524,0.8539496282421213,1.3297151211745428,1.321353618903336,0.8961618753798056,0.848625869757035,0.9179886369197008,0.5546629775784184,1.2990197235119485,0.5635552607458207,1.2208629700228495,1.2441519390830047,0.812323407688568,1.089898633421348,1.5540192042542416,1.0749034793893024,0.6736479664634952
2019-01-16,11,0.020393867,0.979606133,0.0,0.5,1.0,APPROVED,11,1.117150625355645,1.2013356699230764,1.3672375556265106,0.8298138132794525,0.863447708173557,1.1972334346029117,0.9181343650481408,1.3274884821938808,1.203902283267141,0.973585584433168,0.7767604362212217,0.9026784106879202,0.4952780742691142,1.1681047352455864,0.5121196597357999,1.5368789170786197,1.2115815599177102,0.8065381189069261,1.0877183546371862,1.529040238730546,1.1122933397405452,0.6296576336518787
2019-01-17,12,0.0137883471,0.9862116529,0.0,0.5,1.0,APPROVED,12,1.1368938694074622,1.24923924156309,1.394922649655756,0.8847303090813559,0.8758938668769354,1.2406545562470723,0.9510734449345448,1.2938587502730696,1.1633739400067562,1.080212013349919,0.965722779233786,0.8207388044460282,0.5958433839250415,1.119884716489618,0.5002336935164681,1.5913359967232417,1.1759736540736176,0.8031010470672396,1.090325704643755,1.5514518133795738,1.1133503679136514,0.604991352774104
2019-01-18,13,0.0281237587,0.9718762413,0.0,0.5,1.0,APPROVED,13,1.0214600440669388,1.1430965273696296,1.2832288636949096,0.8923791056373824,1.0742761009578867,1.2403352844204871,1.0463825099484108,1.208311396404708,0.7734833625655421,0.8186872790817256,0.65580433909072,1.1104432003755678,0.8755346907036472,1.0763663512343349,0.5889254284897077,1.6009871166196583,1.1677842783342445,0.7877999391508614,1.09195951736781,1.4870280614716551,1.1078973061549444,0.5820816198602722
2019-01-21,14,0.0358067043,0.9641932957,0.0,0.5,1.0,APPROVED,14,1.0025927677255857,1.1267512559309418,1.231309743318677,0.9438146902588516,1.2657046011170507,1.111579128766897,1.168041456154442,1.220577183152855,0.7853062665671541,0.9105551124658776,0.6900200947622298,0.9644319769208172,1.025684083701644,1.0097414615473903,0.6037201652438128,1.618376066114529,1.1858436495332203,0.7857730040536096,1.1880199510328158,1.4180336267616442,1.2099265665189731,0.5483269614110471
2019-01-22,15,0.0705963671,0.9294036329,0.0,0.5,1.0,APPROVED,15,0.6559483340689126,0.761903183105916,0.8613866082095936,0.9036461928720292,1.0228030583263086,1.1026324662891245,1.1296941415710924,1.2396278039061055,0.8011382242069476,0.9109167336914986,0.6521488124488148,0.955339014450503,1.1130254395017478,0.7323881536322969,0.5112207285285354,1.657693157303408,1.191455762475934,0.7921513011109887,1.2021737118764044,1.2192729830868494,1.4077305811801455,0.5327757334119483
2019-01-23,16,0.3548409045,0.6451590955,0.0,0.5,1.0,APPROVED,16,0.6889426097362228,0.7150097739739225,0.9230756429559718,0.7336444191211701,1.0219655985126204,1.184648036559263,1.253362694976116,1.3571129754377644,0.6746886006840287,0.9908802345445822,0.6099697619116772,1.1301987391426305,1.499297307406246,0.6338009288173456,0.5040685624364549,1.640119320500477,1.090006833819948,0.9194317693881388,1.3744345504508548,1.1787526135176651,1.5636357357967416,0.5314415334733448
2019-01-24,17,0.3488480449,0.6511519551,0.0,0.5,1.0,APPROVED,17,0.7499564333906688,0.7429729472357055,0.9483949685866622,0.7332513004863179,1.018150148991533,1.1794024604434374,1.2725585667667214,1.3310902849157566,0.6759125395444306,0.9750897645159344,0.628602293109336,1.1798533416067896,1.7582736745537642,0.630095282748906,0.5195718979115833,1.6330545484818302,1.0842537650531945,0.918351850383122,1.3747442753484362,1.25773149458725,1.5526087694996498,0.5291802641709147
2019-01-25,18,0.0926401913,0.9073598087,0.0,0.5,1.0,APPROVED,18,0.7149386776652037,0.8514000904003531,0.9422313296036728,0.8829804307891429,1.022595393215017,1.2619307832703162,1.314334194101564,1.29520801788873,0.5665798109736855,1.3036139114132954,0.96553046719979,0.9072704909875088,1.2555361726436327,0.9485880160725996,0.594428580105373,1.5295456301845147,1.15319213655063,0.9037136460409628,1.156913894383308,1.253961411236563,1.532165269569582,0.5374176233934888
2019-01-28,19,0.0685171038,0.9314828962,0.0,0.5,1.0,APPROVED,19,0.8331088793786232,0.7705429609934256,0.9918977668381392,0.8209515381923325,0.9759892417265096,1.4316769088366552,1.2490480768386476,1.3278921010881712,0.5787289821308194,1.285684662398339,1.0649445273727105,0.8726799651188469,1.1488206267362189,0.8831198922656619,0.5888861640555163,1.4850498034622766,1.183748781475457,0.879807868563689,1.110866669961176,1.2447622220026668,1.5185056844127922,0.5385297381069204
2019-01-29,20,0.1412221491,0.8587778509,0.0,0.5,1.0,APPROVED,20,0.8479324984572549,0.7720355320337844,0.9635646967668542,0.7976785214680988,0.5542749965969367,1.2312777136740465,1.3434208352560912,1.3203918538986728,0.588676743863271,1.3764612775072975,1.0827327477614783,0.9414400745539164,1.100577541883255,0.9690689188138626,0.6544561965081431,1.460851194986059,1.2013226828875327,0.8370961036748905,1.0980104525858456,1.2830439860141394,1.537896342355808,0.5768529344702791
